id,FC,VF,MSF,RMSF,RVF,CP1,CP2,Kurtosis,Skewness,ave,var,rms,peak,kur,impul,cl,peakind,sf,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,label
244,194.6148699,12421.24121,50296.18881,224.2681181,111.4506223,0.046875111,1.755264623,2.054781676,0.981744356,0.003182077,0.082373354,0.287001307,1.832836786,7.291731199,9.116947158,11.4663376,6.386161804,1.427609797,17.28312791,10.42067709,3.629035174,64.89879605,48.01167936,13.47944278,251.9665075,407.2408209,12.38882033,6.959084884,0.567133509,9.696700209,157.9433229,4.706178551,19.98326547,190.972141,3.29200041,1.002158617,0.333401943,8.583291247,0.846908188,0.088698435,0.909952961,1.338538429,27.51726829,64.7452546,7.597118555,57.39990014,718.6697784,53.44136699,332.74412,250.0052476,10.23312748,15.05590306,3.878672671,57.64115052,4.476700616,1.300695081,8.909971324,9.498893684,0.350241874,0.268917436,0.013394737,0.043115462,0.21231225,0.012022419,0.025968595,0.086304159,0.675170901,0.287001566,0.096213385,1.126492583,0.145949148,0.024348877,0.421918523,0.502815008,5.476832053,1.853823377,0.097412744,0.203429582,2.659205049,0.02927575,0.1117114,0.111525352,9
245,240.7797378,9950.229572,67925.11173,260.6244649,99.75083745,-0.168459395,0.941151989,1.809527672,0.189023852,0.003480931,0.027708426,0.166481005,1.389713752,17.96865337,13.44105448,17.35222717,8.347581446,1.610173506,2.566088665,1.551744627,0.160266058,7.176426985,0.83231652,0.518681732,6.496595421,21.02053666,0.743011148,1.276513863,0.079528817,0.723858535,8.528423234,0.929237709,5.185165884,38.97204944,1.231081786,0.305876367,0.025599089,2.551205965,0.373739253,0.051607007,0.735743116,0.880482193,32.68685503,42.28668973,8.645043177,41.01558973,239.1373798,21.13439222,520.8912844,38.76532534,1.986601158,5.764685883,1.503956508,31.09715622,6.200973879,1.475189915,12.02480433,18.40858248,0.950260123,0.33262275,0.017261622,0.045839838,0.441206609,0.025702931,0.064382752,0.144092282,3.013355433,0.550954598,0.175861369,1.026350832,0.068163503,0.009166035,0.109365277,0.138591328,1.081197725,0.157500075,0.009754493,0.042398792,1.012848551,0.004575891,0.007318455,0.030195385,5
246,94.99799064,9246.379357,18270.99758,135.1702541,96.15809564,1.510131802,1.206282586,2.167758193,1.411628041,0.009775474,0.00444096,0.067348201,0.230728615,2.744811148,4.237712963,4.965029649,3.425906164,1.23696119,14.35170124,10.63322983,1.017244628,4.500781596,0.536124331,0.117056934,4.214317776,46.57620606,1.119922064,0.589896043,0.131461845,5.899227633,15.83338814,0.401077449,4.049690181,6.444185258,0.075507934,0.230068999,0.025529868,0.309273501,0.073671888,0.0210981,1.573445246,0.042013182,0.554488834,2.884141703,0.06329231,0.097646594,0.724101929,0.017963781,0.740111159,0.076935439,0.003039173,0.004182269,0.000499261,0.007413891,0.001041663,0.00055195,0.024431319,0.004373422,0.000299913,0.012739982,0.000235139,0.000183098,0.002920384,0.000485454,0.001204469,0.002628939,0.05834823,0.013614121,0.00345357,0.037241003,0.007006502,0.000331893,0.001980239,0.000745191,0.006524012,0.003223787,0.000131666,0.000291084,0.004653886,5.63E-05,0.000184537,9.64E-05,0
247,248.4457647,14501.0902,76226.38819,276.0912679,120.4204725,-0.20331132,0.852051753,1.800248914,0.030568422,0.003367312,0.008962085,0.094720272,0.308977186,2.823736434,4.054984679,4.757491035,3.261996398,1.243099067,0.653575728,2.719444268,0.262309011,6.608254808,0.646007037,0.265103466,3.902259947,18.64063818,0.811164086,0.549077419,0.056462263,0.300114645,2.258093283,0.146978087,1.149320871,5.047469734,0.211479359,0.101351084,0.030060477,1.079415607,0.164698684,0.01439113,0.152353289,0.339541359,11.33670897,7.459788756,0.786992317,10.23960089,60.2207496,2.116917785,24.94317623,12.87849755,0.775825445,1.638044031,0.283832609,12.89496482,1.705694831,0.314859789,2.849103266,13.15695201,0.346559765,0.109531015,0.005318077,0.031857348,0.290834048,0.018257962,0.013395896,0.033772,0.478823569,0.189115403,0.051804097,0.480272998,0.047348657,0.017164329,0.35061203,0.641924948,5.67320802,1.401528734,0.029577416,0.118850295,5.426558871,0.030122055,0.109445933,0.084698342,8
248,238.1222176,9509.248376,66211.43888,257.3158349,97.51537507,-0.138395367,0.999663324,1.815778016,0.243248259,0.002849302,0.035124668,0.187421803,1.572290838,17.07134945,13.17519261,16.7653175,8.389049802,1.570522636,0.598590135,2.871494352,0.173976235,6.17717523,1.07803161,0.438006553,6.459653532,18.07129471,0.900600579,1.090226631,0.106158153,2.184913949,9.639441189,0.731343819,46.50571518,79.53163608,2.517218863,1.741865105,0.073528951,2.37204506,0.36836062,0.067162765,0.882279131,1.052682471,26.21733472,42.20465001,7.821877405,61.43026997,416.7498565,22.3784509,398.4459,39.60701185,1.111868619,6.071059904,1.447982526,38.04887452,4.632839588,1.02891598,14.50088213,14.53673942,0.819200722,0.274198789,0.024985095,0.058586926,0.487582754,0.045843395,0.064771182,0.240321653,5.422687264,0.869518654,0.137302703,0.854079912,0.045425339,0.008075318,0.095525892,0.041785124,0.948848818,0.370531703,0.011172617,0.010104627,0.094527734,0.002461,0.002400515,0.023379917,5
249,225.6052805,7860.466758,58758.20934,242.4009269,88.65927339,-0.121537851,1.434048651,1.863774175,0.489119703,0.011971401,0.296974976,0.545040177,3.114693613,7.549508241,8.368835417,10.77570918,5.714612875,1.464462353,17.32544029,4.002492298,2.751061145,114.554227,46.61120537,8.014971838,135.5881134,117.0224765,6.151051385,11.55968908,0.603047014,1.582623947,19.15796331,3.241760366,23.72052574,107.9812569,6.485594409,2.709016523,0.876454277,11.86967513,2.227617998,0.314632291,1.317407889,1.969269592,102.4138062,74.21444977,14.22428115,68.79954334,2670.15248,457.4658714,2767.143969,2381.973583,207.516845,139.0926576,24.67016769,208.4358416,6.82060597,0.843529971,4.043602944,2.423629948,0.151138334,0.112019169,0.009862731,0.075858688,0.556985433,0.047594011,0.085750582,0.221335515,4.784698817,1.681344228,0.543318264,3.895957135,0.192727922,0.020101281,0.222076871,0.2264026,4.641089868,0.84732136,0.030695103,0.073604954,0.453771831,0.005821845,0.009376491,0.066166542,6
250,93.73450634,8648.224116,17434.38179,132.0393191,92.99582849,1.505257869,1.196864468,2.163562266,1.411010989,0.013242001,0.003804812,0.063083502,0.229789846,2.946562447,4.546574006,5.348335879,3.642629825,1.248157025,23.56001708,7.669552328,0.985921191,8.497813201,0.425588224,0.187376409,5.3166133,14.38150221,1.147447859,0.691676306,0.108420602,2.19697483,8.424375394,0.979264646,3.873964436,1.886767452,0.118402186,0.167307871,0.025288161,0.23417076,0.04457808,0.040320234,2.655161551,0.043813778,0.595455794,4.957194606,0.094195694,0.125293351,0.989550951,0.031131448,1.50859767,0.076112387,0.003353266,0.004638274,0.000426095,0.006061513,0.000965758,0.000979092,0.042743439,0.0256084,0.000378173,0.022359046,0.000361347,0.000203069,0.002842151,0.000341381,0.000575745,0.001442582,0.054074682,0.012046297,0.002474041,0.038346312,0.003808207,0.000267852,0.001645124,0.000580657,0.007680559,0.003392663,9.84E-05,0.000236143,0.000539776,1.75E-05,6.48E-05,0.0001094,0
251,232.6712098,10740.89724,64876.78912,254.7092246,103.6383001,-0.039987917,1.298308498,1.833144782,0.352569222,0.00533483,0.086305336,0.293801655,1.414403892,5.696030163,6.809843035,8.593526062,4.814145418,1.414548678,2.283335165,4.523605421,0.389353377,8.698555403,2.289787894,1.929799275,79.24934186,56.23416081,3.071656739,5.273106082,0.725524499,8.570760577,196.5061688,73.04746901,191.2765278,199.0830518,36.29551332,9.567712579,1.402924889,14.13962481,2.08437855,0.237344261,4.644314197,4.390573502,111.1676809,193.6805226,18.05860111,75.24904703,787.83514,53.10441986,573.048298,178.1596485,12.23534503,15.12662422,2.674473177,51.24620415,4.324595009,3.136926201,45.86612207,76.15855064,2.708082311,0.745594173,0.063835578,0.11915504,1.046411782,0.14162167,0.362435435,0.734207762,9.709589252,3.682569393,1.00783487,4.653572444,0.192899644,0.027896719,0.255011381,0.15782852,2.077471295,0.565178271,0.028671073,0.2571887,6.421714407,0.020265703,0.031069534,0.110143206,4
252,228.2801237,4741.011326,56852.8262,238.4383069,68.85500219,0.062069814,1.266605235,1.851198723,0.43822212,0.005999338,0.724517333,0.851136048,3.062714371,3.990356568,4.721931238,5.688720917,3.598384041,1.3122366,6.526374059,2.66805065,0.626572083,53.45304607,2.726245192,1.678878467,19.2868103,34.35479149,2.595859577,5.059210966,0.480104432,6.694170161,95.63082734,41.64339542,89.2661584,166.2792334,17.37158805,3.985416269,1.021385664,81.61193163,12.94597513,1.666708177,14.12718409,4.242170601,196.3118491,945.8000519,161.7339372,1403.904666,21184.72379,1063.048683,8161.837521,2337.907673,110.7437096,206.2563355,47.47825145,513.2091412,31.37025437,3.177079775,20.76217167,44.91432087,0.156768662,0.248272134,0.027452253,0.116788807,1.071254103,0.051817343,0.30982202,1.807299992,3.26444794,1.370122662,1.563640348,5.111977805,0.148215661,0.046679996,0.599299639,0.341645369,3.826771778,1.394358062,0.066290251,0.050558371,0.347600048,0.01081769,0.029802661,0.032045844,7
253,255.827211,7851.3748,73298.93668,270.7377637,88.60798384,-0.208298592,1.004087069,1.804008488,-0.122608505,0.004008493,0.075105704,0.274060676,1.90308998,8.336829658,10.47547504,13.53239058,6.94404614,1.50855493,3.047139816,2.627064196,0.261436694,15.24248245,2.365678608,0.498415126,11.5364119,73.1977771,1.053033947,3.500375016,0.283557118,2.134333831,28.99351589,3.559064697,10.74954282,81.37494741,3.590072952,0.629545987,0.201729581,4.337055655,0.580850329,0.128101968,2.169989437,1.678330729,72.3739433,37.23663103,10.01810057,82.46295495,1086.019991,69.74821847,920.9409991,71.31163736,3.862447139,13.27447981,5.499135533,144.6140177,19.20871982,2.295762128,15.79139797,26.91685408,0.872566356,0.325272994,0.036056633,0.066817698,0.597623428,0.042980018,0.108658989,0.326125589,6.125208222,2.660548094,0.629565445,4.807735818,0.143946365,0.037747426,0.318591646,0.070628054,0.601424116,0.238604733,0.008414747,0.027484526,0.416405864,0.003415387,0.041256989,0.053354708,7
254,229.1711363,10802.92082,63322.33054,251.6392865,103.9371003,-0.027859684,1.363175654,1.847264795,0.421042879,0.014691364,0.084248399,0.290603156,1.397348204,5.779374927,6.754112236,8.453044952,4.808441255,1.404636529,6.095333881,4.290696175,0.371617647,12.83046905,3.845551281,1.493762284,64.71971438,64.40439962,4.095459941,4.607669872,0.387241462,5.524252676,115.4575414,24.84750344,226.1468501,140.4054255,8.272442491,8.657557376,1.12168092,11.1586162,1.416526897,0.296665061,3.725989332,3.482995613,83.52458266,265.7881196,17.72509327,53.30706225,550.3147511,66.65219195,580.1101524,148.9246504,10.89508119,24.70642791,4.019168149,48.90936014,7.977271405,3.869365835,55.72146006,49.67578214,1.52755434,1.255500127,0.044653907,0.11355568,1.268988827,0.200076737,0.586718188,2.456668065,22.14929938,4.000450204,0.609537213,5.732389105,0.171814824,0.01724847,0.131746146,0.25178759,4.538846349,1.648982216,0.072897432,0.057031387,2.308388865,0.039549888,0.039775911,0.303561777,4
255,233.270245,12361.34693,66776.35413,258.4112113,111.1815944,-0.149165155,0.879944167,1.830951661,0.340703317,0.019326261,0.013350715,0.117140916,0.531568962,3.585503128,5.79102752,6.883843285,4.537859024,1.276158534,5.124550949,2.530490625,0.18238856,2.557452609,0.705116871,0.726804731,10.0588109,9.427493943,0.589673599,0.395398396,0.107431125,0.229403477,1.876450361,0.335061068,0.884666548,20.91090265,1.217163257,0.084910233,0.019248051,0.583568044,0.100497516,0.010386726,0.079152147,0.100129494,2.178577758,4.760606123,0.662292668,11.04907659,159.5850313,13.37732505,92.40928623,35.18103509,2.091650326,6.800485154,1.369844638,21.32087922,1.975516683,0.170993002,0.754867228,2.792869886,0.026722092,0.010163704,0.001799267,0.016485586,0.298852503,0.087645925,0.169678229,0.231037993,2.79995507,1.554372718,0.344560992,0.79995209,0.043335139,0.005270932,0.047129663,0.030741778,0.542542618,0.140586152,0.007962009,0.028005128,0.144533158,0.002054404,0.015759853,0.001688674,3
256,92.62234517,8871.83621,17450.73504,132.1012303,94.19042526,1.50640726,1.229436318,2.159815956,1.410420137,0.009678641,0.004430181,0.067254135,0.220819385,2.869264222,4.084895855,4.798870793,3.283357725,1.244121475,23.1306631,10.57138557,1.038510822,4.543702801,0.34325833,0.09477546,2.926544156,27.43814163,0.822200375,0.739080491,0.150106517,4.581224697,14.43595714,0.733019061,3.016780129,1.860597111,0.105620636,0.257084816,0.014890102,0.330097869,0.073827739,0.027946602,1.460818461,0.052648386,0.476554251,3.298895053,0.071279799,0.076782681,0.130898471,0.019975492,0.143599957,0.079201919,0.003103254,0.003406326,0.000448386,0.007969212,0.000985851,0.000550749,0.020797697,0.018749319,0.000322802,0.013501879,0.000205612,0.000169718,0.001819562,0.000181957,0.000959992,0.003653839,0.012628706,0.012880235,0.003061836,0.046414714,0.006937027,0.000370492,0.001700825,0.000663246,0.008262566,0.002554768,0.00012648,0.001343652,0.019970889,7.28E-05,0.000267779,0.00020177,0
257,191.4659099,12179.9668,48839.16145,220.9958403,110.3628869,0.060749338,1.800738219,2.074611723,1.020284621,0.008831544,0.097629805,0.312556442,1.972855868,7.372650894,8.959422018,11.21138654,6.311998732,1.419427094,23.55544024,29.8584331,7.087858489,67.13545769,64.71587394,23.18444759,338.8749188,580.6890593,16.78672031,7.460023868,0.83117774,12.393474,240.0884438,7.708351276,15.10226342,157.8042813,8.944542387,0.853075889,0.153170863,9.874187539,0.733887042,0.079202958,0.749566831,0.883281006,16.23369874,43.79063514,8.146627903,48.25650273,1072.36839,53.84875088,302.7059778,173.7972758,13.5631084,14.62582746,5.526095523,52.60755181,3.545226475,1.085577548,6.958405779,4.538916218,0.168797059,0.148950878,0.011196115,0.047682992,0.395140426,0.055040379,0.034523854,0.153102639,6.668600519,0.806384111,0.183130817,0.938188469,0.040193992,0.012796551,0.191373158,0.44544017,4.011470836,1.19984868,0.092719472,0.211494289,1.726963985,0.013887393,0.026865779,0.042572428,9
258,205.3910728,10384.18163,52569.67443,229.2807764,101.9028048,-0.11766147,1.043919412,1.984380912,0.833098746,0.004335394,0.021992491,0.148349659,1.443073693,16.67070585,15.03101288,19.1940379,9.727516097,1.545205655,4.273061177,3.583143093,0.21945057,33.56087284,3.194262065,0.90549403,17.09271717,47.08987348,0.6376102,1.291127727,0.148320851,0.493548716,5.101164662,2.884862624,56.25637991,54.74267537,1.962303949,1.892195272,0.076760072,0.606631032,0.053546411,0.008438467,0.128165097,0.107206585,2.630775553,5.629180963,1.254510271,5.354352909,204.6678037,16.91063525,229.9049952,57.37991714,4.005795374,17.98505158,2.742006397,12.46117501,1.11771083,0.152645803,0.621520707,3.036486614,0.019445879,0.009925508,0.000762232,0.007161603,0.167155118,0.006849228,0.030683853,0.04162839,0.553109969,0.497302248,0.10617115,0.560424116,0.017298904,0.005265507,0.069495644,0.027883735,0.222101628,0.070326886,0.003521558,0.002389594,0.022990202,0.00026974,0.000754384,0.012273385,2
259,238.9997693,8878.724468,65999.61419,256.9039007,94.22698376,-0.144321011,1.340165258,1.813547493,0.225399253,0.050250999,0.165986744,0.41046832,4.486458283,35.05072063,24.90257873,38.20797129,10.93009633,2.278349428,17.97279842,3.808275607,0.82903414,14.57548076,5.324630035,6.694489844,47.42310318,59.37361699,2.191908795,1.903665227,0.180231001,0.949126358,20.25312122,4.221249528,81.98075888,76.78465507,5.183753951,2.224296101,0.422763448,4.970751382,0.74436116,0.182873239,2.255031264,2.856518685,105.5259809,129.8870435,25.03389536,152.7784986,2605.357274,160.2921127,972.5638477,166.9147319,6.906518874,27.1541181,8.977724801,241.0839879,32.42812183,7.318326384,73.6029505,25.85830592,1.065157121,0.929211377,0.083098622,0.124644948,1.300130598,0.052987972,0.137904985,0.570162844,6.076269376,1.325727796,0.300800107,1.515599469,0.079159974,0.008630264,0.063486687,0.060426898,0.854441212,0.166875404,0.008939202,0.011373319,0.205502234,0.002443359,0.008444164,0.014005695,9
260,229.7856319,13395.24154,66196.67815,257.2871512,115.7378138,-0.054243242,0.891437864,1.844629613,0.409132985,0.004608718,0.010818557,0.104105687,0.406331477,3.322670251,4.95643921,5.881451678,3.903067039,1.269883187,1.443479601,3.620757397,0.165664609,7.666063702,0.825175327,0.348903068,5.633650546,9.678623085,0.42818642,1.081971532,0.146890702,0.618244567,2.549401161,0.265249077,3.7463289,51.32837093,1.459544344,0.227886519,0.035519108,0.858889802,0.1327228,0.012702307,0.161620654,0.123786538,4.389356671,3.491969171,0.778767898,10.73366331,128.2245836,8.322135392,55.96622855,13.9575917,0.982466637,2.110071703,0.707788473,25.44224776,1.927619859,0.087253704,0.786433615,0.680215259,0.014254055,0.013526114,0.000847974,0.011203054,0.112823501,0.009932174,0.034476402,0.0562683,0.653567136,0.294110699,0.055040178,0.544106103,0.034174838,0.00449695,0.237945857,0.501501664,2.731581228,0.804972471,0.012645696,0.028538345,0.105656549,0.002511974,0.024984613,0.003180956,3
261,221.2852155,12787.79631,61754.94293,248.5054183,113.0831389,0.009721249,0.936667883,1.886274344,0.568987493,0.004767769,0.013950569,0.118198881,0.437356587,3.107954948,4.641415794,5.473179162,3.700175347,1.254377255,0.456809485,3.866775217,0.263542402,6.244763745,0.905365979,0.627666382,11.41926332,38.38653632,0.952274266,2.913637604,0.316843978,1.583388323,4.116527616,1.012709209,36.87628382,113.5977876,2.423327786,1.268091706,0.132019002,1.562714352,0.196553522,0.02604484,0.162734905,0.115600851,2.881327245,5.43312547,1.727537834,7.880365101,168.8618992,10.19195948,69.26476317,15.20759304,1.122930088,3.584767974,1.11973678,33.31736066,1.294015353,0.151370378,0.744842605,1.19082905,0.01763579,0.020133091,0.001715158,0.007602134,0.118677486,0.012290381,0.046830789,0.124359466,1.29824833,0.405623839,0.068385187,0.532844888,0.040481487,0.020626203,0.310348756,0.243265052,2.29747865,0.617817715,0.01944966,0.017349089,0.201530077,0.003558416,0.038476418,0.020051156,3
262,246.332572,9736.546967,70416.28301,265.3606659,98.6739427,-0.193523425,0.908320258,1.801477435,0.074440463,0.003335064,0.027146727,0.164782661,1.66528495,22.45133815,16.73392483,21.69770801,10.10594766,1.655849148,0.351569328,1.739811778,0.238044893,8.408984263,0.999754926,0.553169154,8.099980731,9.230571814,0.511351121,0.774189649,0.069886043,0.523958468,4.871327078,0.203391913,1.493455102,8.06588663,0.480729892,0.102862533,0.0242413,0.60335267,0.154756524,0.06434526,0.796615124,1.162250961,39.17051484,44.74146742,5.074581892,25.57038172,301.4543663,22.79170362,139.0774605,37.89617696,2.443202557,2.560545681,1.127642029,17.17420398,3.233628287,1.25873112,12.78229849,20.24603096,1.067556865,0.284169697,0.018752222,0.029486174,0.265344429,0.024433272,0.04838496,0.113566625,0.743650966,0.439064486,0.129058078,0.742956645,0.036351674,0.009240365,0.054939841,0.124333968,1.254241192,0.25200787,0.007529002,0.008398732,0.131857009,0.001238359,0.000583325,0.001225499,5
263,272.932783,6723.929414,81216.23344,284.9846197,81.9995696,-0.066148426,1.263421912,1.857545052,-0.464602933,0.017896561,0.425768385,0.652700322,3.308397505,7.783016194,8.436909069,11.97384566,5.068784851,1.664483563,27.58572563,14.59624737,1.15275716,15.43000729,3.358888674,2.725023204,45.62979561,65.91370988,5.773686049,5.993408136,0.304284487,4.246964659,106.7658967,35.75673716,31.81547444,148.5853876,23.60435137,3.112390058,0.381316688,39.36144427,7.451298316,0.701942829,7.212848064,7.8237169,206.2958315,416.937458,58.93049457,582.7966597,4938.512086,317.7472297,4231.553273,1681.235051,82.42824311,88.50197953,19.54121871,723.9053399,114.220236,17.83706708,163.7857894,230.1136892,4.795051638,2.804924722,0.177674252,0.49873466,3.309941812,0.346307797,2.418711294,13.68299348,40.22118439,7.117814878,7.334801643,21.69301056,1.063164283,0.269673272,4.854225986,7.039143039,68.98172453,7.131346077,0.319610934,0.155127313,2.316248232,0.038130039,0.096775814,0.12745289,7
264,228.5958149,9219.359853,61475.40646,247.942345,96.01749764,-0.182603873,0.880123324,1.849789814,0.432147788,0.004445714,0.022424888,0.14980292,0.587446647,2.916016037,4.904448133,5.798386529,3.92146325,1.250667881,1.090662558,2.731676864,0.186962112,5.24877758,0.583718627,0.390374015,6.833267388,16.66952347,0.631083683,1.019829974,0.151802047,1.299077677,6.725247854,1.627509451,22.05007035,22.41249449,1.728156931,0.694065741,0.036193815,1.033511605,0.159027958,0.017688796,0.206928102,0.117197606,3.017335196,12.53058518,1.866152274,25.54189134,375.2385804,16.63415082,284.6365603,63.93881601,3.454587905,3.702145738,1.882606019,49.25214383,4.173830046,0.243332108,0.80533759,0.616898572,0.025088969,0.018893773,0.0017251,0.016153135,0.24635315,0.009360032,0.034604358,0.163180093,1.112746031,0.177299509,0.022796007,0.324672383,0.015284695,0.001536392,0.016844555,0.015895691,0.198866858,0.043210535,0.002413436,0.004233769,0.088933381,0.001151491,0.005451852,0.007854754,1
265,235.6117668,8556.634468,64069.53911,253.1196142,92.50207818,-0.182414834,1.329967746,1.823041096,0.293953687,0.080692629,0.145533673,0.389898343,4.171537176,33.89841979,22.29636457,32.07708411,10.69903798,2.083959756,48.03960068,4.608808379,0.584004071,12.18863814,3.530431284,5.53175528,52.28614105,75.02212398,2.734265401,1.629302037,0.148304294,0.697713117,22.98545992,3.320370116,65.49085273,61.28305642,3.971466182,2.05906628,0.279788118,2.643506601,0.366300256,0.161555242,2.665106324,3.883092716,82.14435528,178.3691631,25.35690605,120.4780008,1150.393298,129.3469724,225.1804466,106.2333973,7.31276991,52.59098167,10.07164957,301.4907897,30.10754224,5.804215169,64.50099818,17.4969268,1.163275382,0.827498932,0.085284193,0.134499383,1.157537652,0.028703726,0.070553866,0.091116676,1.679240758,0.610698552,0.121322815,1.13944232,0.061952042,0.006933211,0.0784345,0.036396604,0.623006397,0.164093998,0.006793073,0.004731045,0.043088569,0.001198758,0.00667052,0.005484692,9
266,90.90868775,8524.350729,16788.74024,129.5713712,92.3274105,1.56986634,1.222691324,2.153951005,1.4094259,0.014641288,0.004327009,0.067384384,0.239907692,2.772528923,4.399233641,5.145305317,3.560286184,1.235640455,28.54365519,8.328476854,0.963432172,3.921344636,0.36998148,0.133113706,3.483544214,17.57914108,1.367308753,0.382854555,0.142826139,4.797142677,13.26415064,0.492342992,5.019805093,3.925412985,0.053269462,0.225390215,0.016603506,0.216604538,0.050695657,0.023083905,1.435629108,0.028765629,0.489361433,3.064966208,0.073380808,0.132717322,0.838458139,0.025785418,1.097697659,0.090660597,0.003572366,0.005671849,0.000593848,0.007108046,0.001642176,0.000605871,0.025718893,0.018461295,0.000272975,0.012395083,0.00022745,0.000166149,0.002213343,0.000228222,0.001023748,0.001572356,0.03934644,0.011391615,0.002136876,0.035263039,0.004314565,0.000289589,0.002227606,0.000722777,0.007702513,0.00332934,0.000149478,0.000323123,0.000614159,4.32E-05,0.000367226,4.15E-05,0
267,229.6717475,10290.53243,63039.64405,251.0769684,101.4422616,-0.031455297,1.360168788,1.845113118,0.411343996,0.01190839,0.08562466,0.292834764,1.345125309,5.387963571,6.398974227,7.979760014,4.593461819,1.393061373,10.59361227,14.38676989,0.980663566,13.22794697,4.126197183,2.146853037,75.51882396,80.79715107,2.483775021,2.89196994,0.350041435,5.716675627,149.6221316,29.49412004,255.935468,145.297218,8.45506338,8.091655267,1.115925609,12.27768268,2.038252745,0.331286565,3.738371323,2.871116085,79.16573719,196.8741183,22.62515859,61.375619,767.2162068,49.9842056,287.3921999,203.5709731,8.867838923,12.09727404,2.9948088,35.18112834,4.703646887,2.08858524,61.43409232,54.73770701,2.112156526,1.163905007,0.0495769,0.103218613,0.811755042,0.10320044,0.24643517,0.324787509,3.979773726,2.468113101,0.507415168,4.380929088,0.189441992,0.01347166,0.153599285,0.19959227,2.433741131,0.837036534,0.032575499,0.028792844,0.977749553,0.009181919,0.020399117,0.018815238,4
268,224.7291449,7204.588729,57707.7773,240.2244311,84.87984878,-0.099326894,1.244388866,1.868129566,0.50555914,0.002758081,0.204759228,0.452473986,2.57581507,7.890120087,8.383264398,10.79311441,5.692736266,1.472624764,3.414148686,3.238644449,0.627146958,40.04534982,11.34855865,3.600897229,102.2904203,52.71735114,2.319908177,5.281749118,0.367695266,1.020705021,12.03520027,2.794554991,33.95984142,124.3845672,3.831891975,1.782541792,0.325621683,6.806246496,1.065057047,0.373604966,1.657257603,0.853344681,37.69654042,89.01388219,32.81856962,210.1536788,2180.425912,360.292086,3143.68081,1414.542569,35.28173729,122.5664,14.84857228,86.97493361,7.703754328,1.257446134,4.907157244,4.076977632,0.13766113,0.123327413,0.010340862,0.048592411,0.422648283,0.035581564,0.076675556,0.230498183,3.441479356,0.540023409,0.119245801,1.055685923,0.073813707,0.013293312,0.235920868,0.15826436,1.869195227,0.498516904,0.02400033,0.0202781,0.429147859,0.004451887,0.006472649,0.054535638,6
269,92.73239712,8530.150119,17129.44759,130.8795156,92.35881181,1.494576758,1.223510452,2.160188817,1.410480549,0.013298605,0.004206866,0.066204366,0.216334154,2.767080958,4.040569342,4.727415762,3.267671993,1.236528437,11.63551106,10.98224195,0.775142304,7.723402361,0.503181728,0.137093928,4.157226344,11.78174518,0.861004289,0.400113946,0.168739698,2.772776999,7.782807921,1.285359893,5.286931881,17.54537199,0.412315303,0.241513245,0.048294903,0.292171828,0.045791748,0.04302732,2.677019984,0.057631092,0.335666115,4.779523845,0.106762615,0.175268858,1.24952491,0.029312692,1.597093852,0.097204341,0.004373656,0.01255134,0.001160421,0.007688413,0.002580643,0.001500182,0.047322162,0.015102632,0.000197526,0.022670284,0.000374879,0.000149366,0.001971765,0.000269813,0.00115701,0.004270188,0.022344519,0.012544048,0.003379686,0.035643432,0.005777114,0.000300211,0.00194568,0.000637277,0.00789023,0.008037865,0.000485856,0.000448916,0.01764081,0.000217447,6.80E-05,0.000484719,0
270,207.7835709,11800.83594,54974.84828,234.4671582,108.6316526,-0.035511477,1.045331974,1.968716517,0.796632998,0.004529043,0.014708664,0.121353718,0.967057545,7.76208061,10.85053083,13.22720813,7.968915647,1.361606938,3.6134538,2.682438525,0.255865933,32.94922384,2.625266212,0.646972345,12.77812081,16.86855184,0.681003624,0.834997706,0.130992829,0.307895999,3.468251497,1.578997847,53.20122117,36.72780068,1.36482413,1.741273312,0.082578812,0.502570307,0.072991444,0.012104174,0.16355375,0.105545336,2.919695111,7.477403004,1.011202096,5.026705091,117.1597471,13.63819055,121.9799079,30.61324936,3.113411623,7.475618705,1.641153463,11.12387476,0.608533257,0.073876141,0.411424679,0.647774577,0.023877906,0.020736059,0.001089274,0.007303194,0.153620098,0.006728037,0.035867078,0.040025646,0.69418255,0.563070714,0.075106215,0.480825269,0.030143688,0.009441641,0.084507854,0.045535986,0.421656718,0.157871894,0.005316968,0.005252627,0.045084961,0.000604551,0.002414468,0.001774998,2
